"","HHID","ProvinceCode","HIndivNo","Region","Total_Exp_Month","Total_Exp_Month_nondurable","Size","EqSizeRevOECD","Weight","Decile","HSex","HEduLevel","HEduYears","HActivityState","Benzin_Exp","Transportation_Exp","Other_Exp","Benzin_Exp_Add","Mehr98","Yaraneh2","Yaraneh","BenzinP1","TransportationP1","Other_ExpP1","BenzinP2","TransportationP2","Other_ExpP2","BenzinShare","TransportationShare","Other_ExpShare","CV","Loss","Loss_Amount","taxicode","Win_Amount","Win_Share"
"496","21605568411",16,1,"Rural",3694347,3602000,3,2,71,3,"Female","Secondary",8,"Income without Work",0,1e+05,3594347,0,207.7,1380000,1380000,0,151605.839416058,5449239.94087591,0,168282.481751825,7084011.92313869,0,0.0270683831269775,0.972931616873022,-1087807.41020189,0,NA,0,292192.589798105,0.0790918096751889
"497","21607569811",16,1,"Rural",859532.333333333,850000,1,1,78,1,"Female","Illiterate",0,"Income without Work",0,0,859532.333333333,0,207.7,550000,550000,0,0,1303101.20900243,0,0,1694031.57170316,0,0,1,-257859.7,0,NA,0,292140.3,0.33988285102325
"498","21607570308",16,1,"Rural",3623597,3225000,3,2.2,78,2,"Male","Secondary",12,"Employed",0,2e+05,3423597,0,207.7,1380000,1380000,0,303211.678832117,5190372.97007299,0,336564.96350365,6747484.86109489,0,0.0551937756875282,0.944806224312472,-1046176.60672944,0,NA,0,333823.393270559,0.0921248674371235
"499","21607570411",16,1,"Rural",4376930.33333333,3820000,3,2.2,78,3,"Male","Primary",5,"Employed",3e+05,0,4076930.33333333,0,207.7,1380000,1380000,3e+05,0,6180864.45425791,450000,0,8035123.79053528,0.0685411868942244,0,0.931458813105776,-1369163.0234213,0,NA,0,10836.9765786952,0.00247593079016228
"500","21609571508",16,1,"Rural",5803661.66666667,4701000,5,3.2,77,2,"Male","Secondary",8,"Employed",0,150000,5653661.66666667,0,207.7,2050000,2050000,0,227408.759124088,8571281.22749392,0,252423.722627737,11142665.5957421,0,0.0258457519778462,0.974154248022154,-1710350.49755166,0,NA,0,339649.50244834,0.0585233119978576
"501","21703577014",17,1,"Rural",5699027.33333333,5341000,6,3.9,107,1,"Male","Primary",5,"Employed",0,520000,5179027.33333333,0,185.6,2050000,2050000,0,704467.153284671,7016258.92749392,0,781958.540145985,9121136.60574209,0,0.0912436402890271,0.908756359710973,-1603663.58075066,0,NA,0,446336.419249336,0.0783179993959207
"502","21705579508",17,1,"Rural",3634064.66666667,3401000,2,1.7,90,1,"Male","Illiterate",0,"Income without Work",0,370000,3264064.66666667,0,185.6,1030000,1030000,0,501255.474452555,4421973.73819951,0,556393.576642336,5748565.85965937,0,0.101814368740824,0.898185631259176,-1014827.40149534,0,NA,0,15172.5985046646,0.00417510415921729
"503","21706580214",17,1,"Rural",3572564.66666667,3273000,2,1.7,83,1,"Female","Illiterate",0,"Income without Work",0,470000,3102564.66666667,0,185.6,1030000,1030000,0,636729.927007299,4203182.4973236,0,706770.218978102,5464137.24652068,0,0.131558150475279,0.86844184952472,-976225.269864682,0,NA,0,53774.7301353184,0.0150521362529995
"504","21801582914",18,1,"Rural",3204230,3064500,2,1.7,152,1,"Male","Primary",5,"Unemployed",80000,0,3124230,0,181.9,1030000,1030000,80000,0,4148156.47445255,120000,0,5392603.41678832,0.0249669967511695,0,0.97503300324883,-976178.105492578,0,NA,0,53821.8945074222,0.0167971383163575
"505","21804586914",18,1,"Rural",6875491.66666667,6447000,5,3.4,139,1,"Male","Illiterate",0,"Income without Work",0,150000,6725491.66666667,0,181.9,2050000,2050000,0,199160.583941606,8929685.65085158,0,221068.248175182,11608591.3461071,0,0.0218166215991826,0.978183378400817,-2031889.71474567,0,NA,0,18110.2852543308,0.00263403493631328
"506","21901592314",19,1,"Rural",3438558.33333333,2670350,3,2.2,152,1,"Male","Primary",5,"Employed",0,0,3438558.33333333,0,177.8,1380000,1380000,0,0,4462596.14355231,0,0,5801374.986618,0,0,1,-1031567.5,0,NA,0,348432.5,0.101330984157605
"507","21903593014",19,1,"Rural",999925,714925,1,1,291,1,"Female","Illiterate",0,"Income without Work",0,0,999925,0,177.8,550000,550000,0,0,1297712.88321168,0,0,1687026.74817518,0,0,1,-299977.5,0,NA,0,250022.5,0.250041253093982
"508","21903593905",19,1,"Rural",4846291.66666667,3268250,4,2.5,291,1,"Female","Primary",5,"Income without Work",0,0,4846291.66666667,0,177.8,1720000,1720000,0,0,6289566.84914842,0,0,8176436.90389295,0,0,1,-1453887.5,0,NA,0,266112.5,0.0549105415652861
"509","21904594502",19,1,"Rural",1796533.33333333,1578200,1,1,271,1,"Female","Illiterate",0,"Income without Work",0,0,1796533.33333333,0,177.8,550000,550000,0,0,2331559.31873479,0,0,3031027.11435523,0,0,1,-538960,0,NA,0,11040,0.00614516847261392
"510","21904594917",19,1,"Rural",2597800,2133300,2,1.5,271,1,"Female","Primary",5,"Income without Work",0,0,2597800,0,177.8,1030000,1030000,0,0,3371451.38686131,0,0,4382886.80291971,0,0,1,-779340,0,NA,0,250660,0.0964893371314188
"511","21904595014",19,1,"Rural",1595400,1515400,1,1,271,1,"Female","Illiterate",0,"Income without Work",0,0,1595400,0,177.8,550000,550000,0,0,2070526.42335766,0,0,2691684.35036496,0,0,1,-478620,0,NA,0,71379.9999999999,0.0447411307509088
"512","21904595102",19,1,"Rural",1705550,1481800,1,1,271,1,"Female","Illiterate",0,"Income without Work",0,0,1705550,0,177.8,550000,550000,0,0,2213480.2189781,0,0,2877524.28467153,0,0,1,-511665,0,NA,0,38334.9999999999,0.0224766204450177
"513","21906595802",19,1,"Rural",1774600,1774600,1,1,177,1,"Male","Illiterate",0,"Income without Work",0,1e+05,1674600,0,177.8,550000,550000,0,129781.02189781,2173312.99270073,0,144056.934306569,2825306.89051095,0,0.0563507269243773,0.943649273075623,-511930.619810908,0,NA,0,38069.3801890919,0.0214523724721582
"514","21906596017",19,1,"Rural",1278766.66666667,1057100,1,1,177,1,"Female","Illiterate",0,"Income without Work",0,0,1278766.66666667,0,177.8,550000,550000,0,0,1659596.44768856,0,0,2157475.38199513,0,0,1,-383630,0,NA,0,166370,0.130101921121914
"515","21906596102",19,1,"Rural",2572466.66666667,2560800,2,1.5,177,1,"Female","Secondary",12,"Income without Work",0,0,2572466.66666667,0,177.8,1030000,1030000,0,0,3338573.52798054,0,0,4340145.5863747,0,0,1,-771740,0,NA,0,258260,0.10039391504911
"516","21906596205",19,1,"Rural",2572050,2127050,2,1.5,177,1,"Female","Secondary",8,"Income without Work",0,0,2572050,0,177.8,1030000,1030000,0,0,3338032.77372263,0,0,4339442.60583942,0,0,1,-771615,0,NA,0,258385,0.100458778017535
"517","21906596305",19,1,"Rural",1670450,1442950,1,1,177,1,"Female","Illiterate",0,"Income without Work",0,0,1670450,0,177.8,550000,550000,0,0,2167927.08029197,0,0,2818305.20437956,0,0,1,-501135,0,NA,0,48864.9999999999,0.029252596605705
"518","21906596308",19,1,"Rural",981293.333333333,764210,1,1,177,1,"Male","Illiterate",0,"Income without Work",0,0,981293.333333333,0,177.8,550000,550000,0,0,1273532.51581509,0,0,1655592.27055961,0,0,1,-294388,0,NA,0,255612,0.260484802369662
"519","21906596314",19,1,"Rural",4548516.66666667,3435100,4,2.5,177,1,"Female","Primary",5,"Income without Work",0,2e+05,4348516.66666667,0,177.8,1720000,1720000,0,259562.04379562,5643549.36739659,0,288113.868613139,7336614.17761557,0,0.0439703786216019,0.956029621378398,-1323616.2709377,0,NA,0,396383.729062299,0.0871457132315588
"520","21906596317",19,1,"Rural",1625030,1272530,1,1,177,1,"Female","Illiterate",0,"Income without Work",0,0,1625030,0,177.8,550000,550000,0,0,2108980.54014599,0,0,2741674.70218978,0,0,1,-487509,0,NA,0,62490.9999999999,0.0384552900561835
"521","21907596914",19,1,"Rural",4634550,3548800,3,2.2,110,1,"Male","Secondary",12,"Income without Work",0,150000,4484550,0,177.8,1380000,1380000,0,194671.532846715,5820094.81751825,0,216085.401459854,7566123.26277372,0,0.0323656018383662,0.967634398161634,-1359632.81908291,0,NA,0,20367.1809170942,0.00439464045421761
"522","21908597411",19,1,"Rural",752425,537425,1,1,174,1,"Female","Illiterate",0,"Income without Work",0,0,752425,0,177.8,550000,550000,0,0,976504.854014599,0,0,1269456.31021898,0,0,1,-225727.5,0,NA,0,324272.5,0.430969864106057
"523","21909599005",19,1,"Rural",1694573.33333333,1476240,1,1,162,1,"Female","Illiterate",0,"Income without Work",0,0,1694573.33333333,0,177.8,550000,550000,0,0,2199234.58880779,0,0,2859004.96545012,0,0,1,-508372,0,NA,0,41627.9999999999,0.0245654756752929
"524","21909599011",19,1,"Rural",1172466.66666667,903300,1,1,162,1,"Female","Illiterate",0,"Housekeeper",0,0,1172466.66666667,0,177.8,550000,550000,0,0,1521639.22141119,0,0,1978130.98783455,0,0,1,-351740,0,NA,0,198260,0.169096491726844
"525","21910599817",19,1,"Rural",1528906.66666667,1264740,1,1,143,1,"Female","Illiterate",0,"Income without Work",0,0,1528906.66666667,0,177.8,550000,550000,0,0,1984230.69586375,0,0,2579499.90462287,0,0,1,-458672,0,NA,0,91327.9999999999,0.0597341891373355
"526","22001600414",20,1,"Rural",4327962.66666667,4172500,4,2.5,101,1,"Female","Primary",5,"Employed",0,0,4327962.66666667,0,179.3,1720000,1720000,0,0,5664260.62871046,0,0,7363538.8173236,0,0,1,-1298388.8,0,NA,0,421611.2,0.0974156277380088
"527","22001600808",20,1,"Rural",6115000,5755000,5,3.4,122,2,"Female","Illiterate",0,"Income without Work",0,6e+05,5515000,0,179.3,2050000,2050000,0,785255.474452555,7217806.56934307,0,871633.576642336,9383148.54014599,0,0.098119378577269,0.901880621422731,-1712207.10551552,0,NA,0,337792.894484482,0.0552400481577239
"528","22003602714",20,1,"Rural",1225949,1215000,1,1,158,1,"Male","Primary",5,"Income without Work",0,50000,1175949,0,179.3,550000,550000,0,65437.9562043796,1539033.98321168,0,72636.1313868613,2000744.17817518,0,0.0407847308493257,0.959215269150674,-357547.444492906,0,NA,0,192452.555507094,0.156982513552435
"529","22003603411",20,1,"Rural",4684629.33333333,4210000,4,2.9,132,1,"Male","Primary",5,"Employed",1e+05,0,4584629.33333333,0,179.3,1720000,1720000,1e+05,0,6000175.47055961,150000,0,7800228.11172749,0.0213464060621516,0,0.978653593937848,-1424020.35198132,0,NA,0,295979.648018684,0.0631810175273953
"530","22003604002",20,1,"Rural",4175879.33333333,3990000,4,2.7,132,1,"Male","University",16,"Employed",240000,4e+05,3535879.33333333,0,179.3,1720000,1720000,240000,523503.649635036,4627614.33917275,360000,581089.051094891,6015898.64092457,0.057472925063767,0.0957882084396117,0.846738866496621,-1215378.37878897,0,NA,0,504621.621211027,0.120842002589242
"531","22003604005",20,1,"Rural",6025046,5605000,5,3.2,132,2,"Male","Primary",5,"Employed",2e+05,8e+05,5025046,0,179.3,2050000,2050000,2e+05,1047007.29927007,6576574.80145985,3e+05,1162178.10218978,8549547.24189781,0.0331947673096604,0.132779069238641,0.834026163451698,-1681421.57215411,0,NA,0,368578.427845893,0.0611743757385243
"532","22007606805",20,1,"Rural",6184328.33333333,5205000,5,3.4,116,1,"Male","Primary",5,"Employed",2e+05,50000,5934328.33333333,0,179.3,2050000,2050000,2e+05,65437.9562043796,7766606.35158151,3e+05,72636.1313868613,10096588.257056,0.0323398094700125,0.00808495236750313,0.959575238162484,-1882279.61664201,0,NA,0,167720.383357988,0.027120226210174
"533","22007607302",20,1,"Rural",4430347,3780000,3,2.4,116,1,"Male","Primary",5,"Income without Work",2e+05,0,4230347,0,179.3,1380000,1380000,2e+05,0,5536505.23430657,3e+05,0,7197456.80459854,0.0451431908155275,0,0.954856809184472,-1366430.75516875,0,NA,0,13569.2448312549,0.00306279504319976
"534","22007608105",20,1,"Rural",5527546,5335000,4,2.9,116,2,"Male","Primary",5,"Employed",0,1200000,4327546,0,179.3,1720000,1720000,0,1570510.94890511,5663715.31240876,0,1743267.15328467,7362829.90613139,0,0.217094529832949,0.782905470167051,-1415956.72096307,0,NA,0,304043.279036927,0.0550051105928249
"535","22007608108",20,1,"Rural",6074328.33333333,5495000,5,3.4,116,1,"Male","Illiterate",0,"Employed",0,6e+05,5474328.33333333,0,179.3,2050000,2050000,0,785255.474452555,7164577.15450122,0,871633.576642336,9313950.30085158,0,0.0987763530508311,0.901223646949169,-1700011.93618836,0,NA,0,349988.063811642,0.057617574257726
"536","22007608205",20,1,"Rural",4762411.66666667,4071000,5,3.2,116,1,"Male","Primary",5,"Employed",3e+05,0,4462411.66666667,0,179.3,2050000,2050000,3e+05,0,5840221.98418492,450000,0,7592288.57944039,0.062993294363815,0,0.937006705636185,-1484785.1301923,0,NA,0,565214.8698077,0.118682488908673
"537","22103611505",21,1,"Rural",2179064.66666667,2160000,2,1.7,93,1,"Male","Illiterate",0,"Income without Work",0,0,2179064.66666667,0,184.5,1030000,1030000,0,0,2934579.78832117,0,0,3814953.72481752,0,0,1,-653719.4,0,NA,0,376280.6,0.172679868457323
"538","22202620917",22,1,"Rural",3387398,3355000,2,1.7,438,1,"Male","Illiterate",0,"Employed",0,0,3387398,0,179.9,1030000,1030000,0,0,4448123.35912409,0,0,5782560.36686131,0,0,1,-1016219.4,0,NA,0,13780.5999999999,0.00406819629698071
"539","22202621105",22,1,"Rural",2663597,2620000,3,2.4,438,1,"Male","Illiterate",0,"Employed",2e+05,2e+05,2263597,0,179.9,1380000,1380000,2e+05,262627.737226277,2972416.79051095,3e+05,291516.788321168,3864141.82766423,0.07508643387119,0.07508643387119,0.84982713225762,-795206.381843647,0,NA,0,584793.618156353,0.219550336689955
"540","22205623602",22,1,"Rural",4925129.33333333,4837000,4,3.1,487,1,"Female","Illiterate",0,"Income without Work",1e+05,0,4825129.33333333,0,179.9,1720000,1720000,1e+05,0,6336063.99318735,150000,0,8236883.19114355,0.0203040353322701,0,0.97969596466773,-1496168.96176337,0,NA,0,223831.038236626,0.0454467330881516
"541","22205623605",22,1,"Rural",3174129.33333333,3111000,4,2.7,487,1,"Male","Primary",5,"Other",0,0,3174129.33333333,0,179.9,1720000,1720000,0,0,4168072.02238443,0,0,5418493.62909976,0,0,1,-952238.8,0,NA,0,767761.2,0.241880881140319
"542","22205624311",22,1,"Rural",5191476.33333333,4995000,7,4.2,487,1,"Male","Primary",5,"Other",2e+05,50000,4941476.33333333,0,179.9,2050000,2050000,2e+05,65656.9343065693,6488843.73990268,3e+05,72879.197080292,8435496.86187348,0.038524686844057,0.00963117171101425,0.951844141444929,-1584432.66741842,0,NA,0,465567.332581578,0.0896791784626412
"543","22205624805",22,1,"Rural",5852328.33333333,4325000,5,3.4,487,1,"Male","Primary",5,"Employed",5e+05,0,5352328.33333333,0,179.9,2050000,2050000,5e+05,0,7028349.39537713,750000,0,9136854.21399027,0.0854360814228639,0,0.914563918577136,-1849284.97560787,0,NA,0,200715.024392131,0.0342966103335164
"544","22205625008",22,1,"Rural",3082347,3035000,3,2.2,487,1,"Male","Primary",5,"Employed",3e+05,0,2782347,0,179.9,1380000,1380000,3e+05,0,3653607.48394161,450000,0,4749689.72912409,0.0973284318735042,0,0.902671568126496,-980903.889712363,0,NA,0,399096.110287637,0.129477995270369
"545","22206625502",22,1,"Rural",6774061.66666667,6244002,7,4.8,313,1,"Female","Illiterate",0,"Income without Work",0,3e+05,6474061.66666667,0,179.9,2050000,2050000,0,393941.605839416,8501340.83090024,0,437275.182481752,11051743.0801703,0,0.0442865764680324,0.955713423531968,-1970811.93859752,0,NA,0,79188.0614024848,0.0116898937888546
"546","22206625508",22,1,"Rural",6226730.33333333,6095004,7,4.2,313,1,"Male","Primary",5,"Employed",1e+05,0,6126730.33333333,0,179.9,2050000,2050000,1e+05,0,8045246.62019465,150000,0,10458820.606253,0.0160597929646437,0,0.983940207035356,-1886643.6026119,0,NA,0,163356.397388095,0.0262346992150287
"547","22206625517",22,1,"Rural",6248632.33333333,6108804,5,3,313,1,"Female","Primary",5,"Income without Work",0,2e+05,6048632.33333333,0,179.9,2050000,2050000,0,262627.737226277,7942693.11508516,0,291516.788321168,10325501.0496107,0,0.0320070039859922,0.967992996014008,-1833612.29888813,0,NA,0,216387.701111868,0.0346296100600362
"548","22206625611",22,1,"Rural",6732411.66666667,6429000,5,3.2,313,1,"Male","Illiterate",0,"Employed",0,0,6732411.66666667,0,179.9,2050000,2050000,0,0,8840590.21046229,0,0,11492767.273601,0,0,1,-2019723.5,0,NA,0,30276.4999999995,0.00449712547286788
"549","22206625711",22,1,"Rural",3728047,3670001,4,2.7,313,1,"Male","Primary",5,"Employed",2e+05,0,3528047,0,179.9,1720000,1720000,2e+05,0,4632815.00218978,3e+05,0,6022659.50284672,0.0536473923209659,0,0.946352607679034,-1155763.50134716,0,NA,0,564236.49865284,0.151349084025185
"550","22206625805",22,1,"Rural",2701731.33333333,2681000,2,1.7,313,1,"Female","Illiterate",0,"Income without Work",0,0,2701731.33333333,0,179.9,1030000,1030000,0,0,3547747.93333333,0,0,4612072.31333333,0,0,1,-810519.4,0,NA,0,219480.6,0.081237019126254
"551","22206625814",22,1,"Rural",4231097,4200000,3,2.4,313,1,"Male","Illiterate",0,"Income without Work",0,0,4231097,0,179.9,1380000,1380000,0,0,5556017.15547445,0,0,7222822.30211679,0,0,1,-1269329.1,0,NA,0,110670.9,0.0261565499443761
"552","22208627817",22,1,"Rural",3084004.66666667,2929940,2,1.7,228,1,"Male","Illiterate",0,"Income without Work",0,0,3084004.66666667,0,179.9,1030000,1030000,0,0,4049725.83600973,0,0,5264643.58681265,0,0,1,-925201.4,0,NA,0,104798.6,0.0339813363879475
"553","22209629102",22,1,"Rural",1518032.33333333,1496000,1,1,282,1,"Female","Illiterate",0,"Income without Work",0,0,1518032.33333333,0,179.9,550000,550000,0,0,1993386.9836983,0,0,2591403.07880779,0,0,1,-455409.7,0,NA,0,94590.2999999999,0.0623111233686941
"554","22213625902",22,1,"Rural",5327528.33333333,3928001,6,3.9,313,1,"Male","Illiterate",0,"Income without Work",0,0,5327528.33333333,0,179.9,2050000,2050000,0,0,6995783.55596107,0,0,9094518.62274939,0,0,1,-1598258.5,0,NA,0,451741.5,0.0847938240278403
"555","22213625917",22,1,"Rural",5836258.66666667,5594000,7,4.2,313,1,"Female","Primary",5,"Income without Work",0,0,5836258.66666667,0,179.9,2050000,2050000,0,0,7663817.03746959,0,0,9962962.14871046,0,0,1,-1750877.6,0,NA,0,299122.4,0.05125242335615
"556","22213626005",22,1,"Rural",2948097,2867000,2,1.7,313,1,"Male","Illiterate",0,"Income without Work",0,0,2948097,0,179.9,1030000,1030000,0,0,3871260.22116788,0,0,5032638.28751825,0,0,1,-884429.1,0,NA,0,145570.9,0.049377920740057
"557","22213626014",22,1,"Rural",2468263.66666667,2413000,2,1.5,313,1,"Male","Primary",5,"Housekeeper",0,250000,2218263.66666667,0,179.9,1030000,1030000,0,328284.671532847,2912887.83673966,0,364395.98540146,3786754.18776156,0,0.101285775655248,0.898714224344752,-689536.438838679,0,NA,0,340463.561161321,0.13793646349829
"558","22213626108",22,1,"Rural",4697495,4075000,5,3.8,313,1,"Male","Illiterate",0,"Income without Work",2e+05,0,4497495,0,179.9,2050000,2050000,2e+05,0,5905834.67518248,3e+05,0,7677585.07773723,0.042575883529413,0,0.957424116470587,-1446568.29202246,0,NA,0,603431.707977541,0.128458190584033
"559","22213626202",22,1,"Rural",6069411.66666667,5995000,5,3.6,313,1,"Male","Primary",5,"Income without Work",0,4e+05,5669411.66666667,0,179.9,2050000,2050000,0,525255.474452555,7444723.78710462,0,583033.576642336,9678140.92323601,0,0.065904246073274,0.934095753926726,-1739087.59318794,0,NA,0,310912.406812056,0.051226119414439
"560","22303633008",23,1,"Rural",3072733.33333333,3014400,5,3.2,756,1,"Male","Primary",5,"Other",0,50000,3022733.33333333,0,190.9,2050000,2050000,0,69671.5328467153,4211969.29440389,0,77335.401459854,5475560.08272506,0,0.0162721572541277,0.983727842745872,-911562.915297302,0,NA,0,1138437.0847027,0.37049654532426
"561","22407646102",24,1,"Rural",2365731.33333333,2135000,2,1.7,148,1,"Male","Illiterate",0,"Other",0,2e+05,2165731.33333333,0,181.1,1030000,1030000,0,264379.562043796,2862875.50705596,0,293461.313868613,3721738.15917275,0,0.0845404535933497,0.91545954640665,-668911.453193377,0,NA,0,361088.546806623,0.152632947671977
"562","22408646717",24,1,"Rural",6468161.66666667,5395000,5,3.2,218,1,"Male","Primary",5,"Employed",0,4e+05,6068161.66666667,0,181.1,2050000,2050000,0,528759.124087591,8021489.61922141,0,586922.627737226,10427936.5049878,0,0.0618413732701486,0.938158626729851,-1858686.3978892,0,NA,0,191313.602110804,0.0295777396994773
"563","22408646914",24,1,"Rural",3193000,3193000,2,1.7,218,1,"Female","Secondary",8,"Income without Work",0,2e+05,2993000,0,181.1,1030000,1030000,0,264379.562043796,3956440.1459854,0,293461.313868613,5143372.18978102,0,0.0626370184779205,0.93736298152208,-917021.514339648,0,NA,0,112978.485660352,0.0353831774695748
"564","22409647311",24,1,"Rural",1833000,1690000,1,1,150,1,"Male","Illiterate",0,"Income without Work",0,0,1833000,0,181.1,550000,550000,0,0,2423038.68613139,0,0,3149950.2919708,0,0,1,-549900,0,NA,0,99.9999999998836,5.45553737042464e-05
"565","22410647714",24,1,"Rural",6870328.33333333,6616000,5,3.2,129,1,"Male","Illiterate",0,"Employed",0,450000,6420328.33333333,0,181.1,2050000,2050000,0,594854.01459854,8487017.96472019,0,660287.95620438,11033123.3541363,0,0.0654990530535052,0.934500946946495,-1969142.66636813,0,NA,0,80857.3336318727,0.0117690639673756
"566","22410647717",24,1,"Rural",5130995,4380000,5,3.2,129,1,"Male","Primary",5,"Employed",0,5e+05,4630995,0,181.1,2050000,2050000,0,660948.905109489,6121702.14963504,0,733653.284671533,7958212.79452555,0,0.097446986403222,0.902553013596778,-1437382.35485256,0,NA,0,612617.645147439,0.119395486674113
"567","22501651005",25,1,"Rural",5095516.66666667,4669100,4,2.7,47,1,"Male","Primary",5,"Employed",0,0,5095516.66666667,0,172.6,1720000,1720000,0,0,6419607.12895377,0,0,8345489.2676399,0,0,1,-1528655,0,NA,0,191345,0.037551638531912
"568","22501651008",25,1,"Rural",4713433.33333333,4283850,5,3.4,47,1,"Male","Illiterate",0,"Employed",0,0,4713433.33333333,0,172.6,2050000,2050000,0,0,5938237.90754258,0,0,7719709.27980535,0,0,1,-1414030,0,NA,0,635970,0.13492712318692
"569","22501652902",25,1,"Rural",3015050,3002550,3,2.4,47,1,"Female","Illiterate",0,"Income without Work",0,0,3015050,0,172.6,1380000,1380000,0,0,3798522.84671533,0,0,4938079.70072993,0,0,1,-904515,0,NA,0,475485,0.157703852340757
"570","22501653502",25,1,"Rural",4424066.66666667,4404900,3,2.4,47,1,"Male","Illiterate",0,"Employed",0,0,4424066.66666667,0,172.6,1380000,1380000,0,0,5573678.15085158,0,0,7245781.59610706,0,0,1,-1327220,0,NA,0,52779.9999999998,0.0119301999668479
"571","22603659614",26,1,"Rural",1724865.66666667,1707000,1,1,243,1,"Female","Illiterate",0,"Income without Work",0,0,1724865.66666667,0,183.4,550000,550000,0,0,2309053.74647202,0,0,3001769.87041363,0,0,1,-517459.7,0,NA,0,32540.2999999999,0.0188654111614875
"572","22701665017",27,1,"Rural",5134000,4556000,7,4.8,209,1,"Female","Primary",5,"Employed",0,220000,4914000,0,187.1,2050000,2050000,0,300452.554744526,6711017.51824818,0,333502.335766423,8724322.77372263,0,0.0428515777171796,0.95714842228282,-1495163.42208042,0,NA,0,554836.577919578,0.108071012450249
"573","22703666108",27,1,"Rural",2170000,1955000,2,1.7,369,1,"Female","Illiterate",0,"Income without Work",0,110000,2060000,0,187.1,1030000,1030000,0,150226.277372263,2813328.46715328,0,166751.167883212,3657327.00729927,0,0.0506912442396313,0.949308755760369,-628495.636264187,0,NA,0,401504.363735813,0.185025052412817
"574","22705667605",27,1,"Rural",4471666.66666667,4455000,3,2.4,487,2,"Male","Illiterate",0,"Income without Work",0,3e+05,4171666.66666667,0,187.1,1380000,1380000,0,409708.02919708,5697217.76155718,0,454775.912408759,7406383.09002433,0,0.0670890793887439,0.932910920611256,-1280203.79770246,0,NA,0,99796.2022975443,0.0223174511287837
"575","22706669108",27,1,"Rural",4240433.33333333,3217100,3,2.4,577,1,"Male","Illiterate",0,"Income without Work",0,110000,4130433.33333333,0,187.1,1380000,1380000,0,150226.277372263,5640905.66909976,0,166751.167883212,7333177.36982968,0,0.0259407450496412,0.974059254950359,-1249581.63397416,0,NA,0,130418.366025838,0.0307559052987913
"576","22706669111",27,1,"Rural",4109366.66666667,3223200,4,2.9,577,1,"Male","Illiterate",0,"Employed",0,270000,3839366.66666667,0,187.1,1720000,1720000,0,368737.226277372,5243397.83454988,0,409298.321167883,6816417.18491484,0,0.0657035552923808,0.934296444707619,-1177637.389663,0,NA,0,542362.610337002,0.131982043543693
"577","22706669117",27,1,"Rural",3661500,2274000,3,2.4,577,1,"Female","Illiterate",0,"Income without Work",1e+05,180000,3381500,0,187.1,1380000,1380000,1e+05,245824.817518248,4618092.33576642,150000,272865.547445256,6003520.03649635,0.027311211252219,0.0491601802539943,0.923528608493787,-1080115.51689835,0,NA,0,299884.483101654,0.0819020846925177
"578","22706669405",27,1,"Rural",6921000,5326500,5,3.2,577,1,"Male","Primary",5,"Employed",0,210000,6711000,0,187.1,2050000,2050000,0,286795.620437956,9165168.61313869,0,318343.138686131,11914719.1970803,0,0.0303424360641526,0.969657563935847,-2033268.07496211,0,NA,0,16731.9250378869,0.00241755888424894
"579","22711673717",27,1,"Rural",3938666.66666667,3015500,4,2.7,309,1,"Male","Primary",5,"Employed",0,230000,3708666.66666667,0,187.1,1720000,1720000,0,314109.489051095,5064901.70316302,0,348661.532846715,6584372.21411192,0,0.0583953960731212,0.941604603926879,-1134574.0109587,0,NA,0,585425.989041297,0.148635576093762
"580","22711673914",27,1,"Rural",2523500,1713500,2,1.7,309,1,"Male","Illiterate",0,"Income without Work",0,30000,2493500,0,187.1,1030000,1030000,0,40970.802919708,3405356.56934307,0,45477.5912408759,4426963.54014599,0,0.0118882504458094,0.988111749554191,-750893.618149205,0,NA,0,279106.381850795,0.110602885615532
"581","22711674302",27,1,"Rural",960000,740000,1,1,309,1,"Female","Illiterate",0,"Income without Work",0,110000,850000,0,187.1,550000,550000,0,150226.277372263,1160839.41605839,0,166751.167883212,1509091.24087591,0,0.114583333333333,0.885416666666667,-265608.697373041,0,NA,0,284391.302626959,0.296240940236416
"582","22712674802",27,1,"Rural",6897333.33333333,4764000,5,3.2,291,1,"Male","Secondary",8,"Income without Work",0,210000,6687333.33333333,0,187.1,2050000,2050000,0,286795.620437956,9132847.20194647,0,318343.138686131,11872701.3625304,0,0.030446549391069,0.969553450608931,-2026168.42862243,0,NA,0,23831.5713775693,0.0034551862619712
"583","22712674902",27,1,"Rural",3932000,3252000,3,2.4,291,1,"Male","Illiterate",0,"Income without Work",0,3e+05,3632000,0,187.1,1380000,1380000,0,409708.02919708,4960198.54014599,0,454775.912408759,6448258.10218978,0,0.0762970498474059,0.923702950152594,-1118348.28724014,0,NA,0,261651.712759855,0.0665441792369927
"584","22714675911",27,1,"Rural",4412833.33333333,3252000,3,2.4,281,1,"Female","Illiterate",0,"Income without Work",0,140000,4272833.33333333,0,187.1,1380000,1380000,0,191197.080291971,5835380.4136253,0,212228.759124088,7585994.5377129,0,0.0317256486762095,0.96827435132379,-1295165.18216723,0,NA,0,84834.8178327666,0.0192245687576613
